week,order_ID,item_name,amount,price_unit,price_total,date,day,timestamp,time,store_type,store_name,promo,item_type,category,reorder,item_id,type_id,order_amount,order_price,day_num,storetype_num,storename_num,cat_num,time_num,promo_num
3,16,4x FUZE TEA PEA HIB,2,2.85,5.7,2021-12-12,Sunday,10:55:00,morning,supermarket,Delhaize,True,ice tea,beverages,True,132,64,34,114.87834,3,4,3,1,2,1
3,16,KIWI GEEL 6ST,1,4.49,4.49,2021-12-12,Sunday,10:55:00,morning,supermarket,Delhaize,False,kiwi,fruit & vegetables,False,133,76,34,114.87834,3,4,3,9,2,0
3,16,CITROENEN,1,0.6014400000000001,0.6014400000000001,2021-12-12,Sunday,10:55:00,morning,supermarket,Delhaize,False,lemons,fruit & vegetables,False,134,77,34,114.87834,3,4,3,9,2,0
3,16,PERSSINAAS 3KG,1,4.49,4.49,2021-12-12,Sunday,10:55:00,morning,supermarket,Delhaize,False,oranges,fruit & vegetables,True,135,28,34,114.87834,3,4,3,9,2,0
3,16,CORDON BLEU,1,5.47,5.47,2021-12-12,Sunday,10:55:00,morning,supermarket,Delhaize,False,pork,"meat, fish & veggie",True,136,66,34,114.87834,3,4,3,11,2,0
3,16,FRAMBOOS 125G,1,2.49,2.49,2021-12-12,Sunday,10:55:00,morning,supermarket,Delhaize,True,raspberries,fruit & vegetables,False,137,78,34,114.87834,3,4,3,9,2,1
3,16,SPINAZIE 450G,1,1.85,1.85,2021-12-12,Sunday,10:55:00,morning,supermarket,Delhaize,False,spinach,fruit & vegetables,True,43,36,34,114.87834,3,4,3,9,2,0
3,16,FRISTI 1L,1,1.29,1.29,2021-12-12,Sunday,10:55:00,morning,supermarket,Delhaize,False,strawberry milk,dairy & plant based,False,138,79,34,114.87834,3,4,3,7,2,0
4,17,AHMAALTIJDSLA,1,5.49,5.49,2021-12-15,Wednesday,12:07:00,noon,supermarket,Albert Heijn,True,lunch salad,fruit & vegetables,True,139,42,1,5.49,6,4,0,9,3,1
4,18,CAR DR. AMANDEL 1L,1,1.49,1.49,2021-11-20,Saturday,18:58:00,afternoon,supermarket,Carrefour,False,almond milk,dairy & plant based,False,140,80,31,68.31142,2,4,2,7,1,0
4,18,CAR BIO MOUSSELINE,1,1.89,1.89,2021-11-20,Saturday,18:58:00,afternoon,supermarket,Carrefour,False,apple sauce,canned foods,True,141,8,31,68.31142,2,4,2,3,1,0
4,18,GROENE ASPERGES,1,5.99,5.99,2021-11-20,Saturday,18:58:00,afternoon,supermarket,Carrefour,False,asparagus,fruit & vegetables,False,142,81,31,68.31142,2,4,2,9,1,0
4,18,BANANEN CHIQUITA,1,1.48056,1.48056,2021-11-20,Saturday,18:58:00,afternoon,supermarket,Carrefour,False,bananas,fruit & vegetables,False,143,82,31,68.31142,2,4,2,9,1,0
4,18,RODE PAPRIKA,1,0.72094,0.72094,2021-11-20,Saturday,18:58:00,afternoon,supermarket,Carrefour,False,bell peppers,fruit & vegetables,True,144,10,31,68.31142,2,4,2,9,1,0
4,18,BROCCOLI 500G,1,0.99,0.99,2021-11-20,Saturday,18:58:00,afternoon,supermarket,Carrefour,False,broccoli,fruit & vegetables,True,145,12,31,68.31142,2,4,2,9,1,0
4,18,ETNA ST NIC GUIM C,1,0.57,0.57,2021-11-20,Saturday,18:58:00,afternoon,supermarket,Carrefour,False,candy,snacks,False,146,83,31,68.31142,2,4,2,15,1,0
4,18,GOUDAJONG SN 300,1,2.39,2.39,2021-11-20,Saturday,18:58:00,afternoon,supermarket,Carrefour,False,cheese,dairy & plant based,True,147,14,31,68.31142,2,4,2,7,1,0
4,18,WP GER KAAS 3X100G,1,1.79,1.79,2021-11-20,Saturday,18:58:00,afternoon,supermarket,Carrefour,False,cheese,dairy & plant based,True,148,14,31,68.31142,2,4,2,7,1,0
4,18,KIPILET 1/2,1,5.57,5.57,2021-11-20,Saturday,18:58:00,afternoon,supermarket,Carrefour,False,chicken,"meat, fish & veggie",True,149,15,31,68.31142,2,4,2,11,1,0
4,18,KIPFILET 1/2,1,5.73,5.73,2021-11-20,Saturday,18:58:00,afternoon,supermarket,Carrefour,False,chicken,"meat, fish & veggie",True,150,15,31,68.31142,2,4,2,11,1,0
4,18,M&M'S CRISPY 36G,1,0.88,0.88,2021-11-20,Saturday,18:58:00,afternoon,supermarket,Carrefour,True,chocolate,snacks,True,151,59,31,68.31142,2,4,2,15,1,1
4,18,CAR RICOTTA 250G,1,0.89,0.89,2021-11-20,Saturday,18:58:00,afternoon,supermarket,Carrefour,False,cream cheese,dairy & plant based,True,152,20,31,68.31142,2,4,2,7,1,0
4,18,KOMKOMMER,1,0.69,0.69,2021-11-20,Saturday,18:58:00,afternoon,supermarket,Carrefour,False,cucumber,fruit & vegetables,True,26,21,31,68.31142,2,4,2,9,1,0
4,18,WEV EIERKOEKEN 350G,1,2.39,2.39,2021-11-20,Saturday,18:58:00,afternoon,supermarket,Carrefour,False,egg cakes,snacks,False,153,84,31,68.31142,2,4,2,15,1,0
4,18,SIMPL SCHAR EI X12,1,1.35,1.35,2021-11-20,Saturday,18:58:00,afternoon,supermarket,Carrefour,False,eggs,dairy & plant based,True,154,72,31,68.31142,2,4,2,7,1,0
4,18,CV RIV KREEFTVL,1,4.99,4.99,2021-11-20,Saturday,18:58:00,afternoon,supermarket,Carrefour,False,fish spread,"meat, fish & veggie",True,156,23,31,68.31142,2,4,2,11,1,0
4,18,ZEIS KETCHUP 425ML,1,2.56,2.56,2021-11-20,Saturday,18:58:00,afternoon,supermarket,Carrefour,False,ketchup,condiments,False,157,85,31,68.31142,2,4,2,5,1,0
4,18,VARKENSKALFGEHAKT,1,4.65,4.65,2021-11-20,Saturday,18:58:00,afternoon,supermarket,Carrefour,False,minced meat,"meat, fish & veggie",True,158,26,31,68.31142,2,4,2,11,1,0
4,18,CAR HAVERMOUT 800G,1,1.59,1.59,2021-11-20,Saturday,18:58:00,afternoon,supermarket,Carrefour,False,oatmeal,breakfast & spreads,False,159,86,31,68.31142,2,4,2,2,1,0
4,18,PASTINAAK 350G,1,1.69,1.69,2021-11-20,Saturday,18:58:00,afternoon,supermarket,Carrefour,False,parsnip,fruit & vegetables,False,160,87,31,68.31142,2,4,2,9,1,0
4,18,SEIZOEN SLA 200G,1,1.89,1.89,2021-11-20,Saturday,18:58:00,afternoon,supermarket,Carrefour,False,salad,fruit & vegetables,True,161,33,31,68.31142,2,4,2,9,1,0
4,18,IJSBERGSLA,1,0.99,0.99,2021-11-20,Saturday,18:58:00,afternoon,supermarket,Carrefour,False,salad,fruit & vegetables,True,162,33,31,68.31142,2,4,2,9,1,0
4,18,CAR SKYR VAN 150G,1,0.65,0.65,2021-11-20,Saturday,18:58:00,afternoon,supermarket,Carrefour,False,skyr,dairy & plant based,True,163,35,31,68.31142,2,4,2,7,1,0
4,18,CAR SKYR B BES 150,1,0.65,0.65,2021-11-20,Saturday,18:58:00,afternoon,supermarket,Carrefour,False,skyr,dairy & plant based,True,164,35,31,68.31142,2,4,2,7,1,0
4,18,SPINAZIE 450G,1,1.79,1.79,2021-11-20,Saturday,18:58:00,afternoon,supermarket,Carrefour,False,spinach,fruit & vegetables,True,43,36,31,68.31142,2,4,2,9,1,0
4,18,ZOETE AARDAPPEL,1,2.47572,2.47572,2021-11-20,Saturday,18:58:00,afternoon,supermarket,Carrefour,False,sweet potatoes,fruit & vegetables,True,165,37,31,68.31142,2,4,2,9,1,0
4,18,KERSTOM 400G,1,1.59,1.59,2021-11-20,Saturday,18:58:00,afternoon,supermarket,Carrefour,False,tomatoes,fruit & vegetables,True,166,40,31,68.31142,2,4,2,9,1,0
4,18,CAR BIO YOG 2X150G,1,1.59,1.59,2021-11-20,Saturday,18:58:00,afternoon,supermarket,Carrefour,True,yoghurt,dairy & plant based,True,167,41,31,68.31142,2,4,2,7,1,1
4,18,COURGETTEN,1,0.6042000000000001,0.6042000000000001,2021-11-20,Saturday,18:58:00,afternoon,supermarket,Carrefour,False,zucchini,fruit & vegetables,False,168,88,31,68.31142,2,4,2,9,1,0
4,19,ZWARTE WOUD BROOD,1,2.6,2.6,2021-11-21,Sunday,09:30:00,morning,bakery,baker,False,bread,bakery,True,169,3,4,7.7,3,0,7,0,2,0
4,19,GROF BROOD GESN,1,2.5,2.5,2021-11-21,Sunday,09:30:00,morning,bakery,baker,False,bread,bakery,True,170,3,4,7.7,3,0,7,0,2,0
4,19,SUIS GELE CRÈME,1,1.3,1.3,2021-11-21,Sunday,09:30:00,morning,bakery,baker,False,pastry,bakery,False,113,89,4,7.7,3,0,7,0,2,0
4,19,BOOTJE,1,1.3,1.3,2021-11-21,Sunday,09:30:00,morning,bakery,baker,False,pastry,bakery,True,171,89,4,7.7,3,0,7,0,2,0
4,20,FRIKANDON,1,1.644,1.644,2021-11-21,Sunday,09:52:00,morning,butcher,butcher,False,charcuterie,"meat, fish & veggie",True,172,13,7,16.165,3,1,8,11,2,0
4,20,GRILL-WORST,1,3.096,3.096,2021-11-21,Sunday,09:52:00,morning,butcher,butcher,False,charcuterie,"meat, fish & veggie",True,173,13,7,16.165,3,1,8,11,2,0
4,20,DROGE WORST,1,1.064,1.064,2021-11-21,Sunday,09:52:00,morning,butcher,butcher,False,charcuterie,"meat, fish & veggie",True,174,13,7,16.165,3,1,8,11,2,0
4,20,NEPTUNESALADA,1,2.9760000000000004,2.9760000000000004,2021-11-21,Sunday,09:52:00,morning,butcher,butcher,False,fish spread,"meat, fish & veggie",True,175,23,7,16.165,3,1,8,11,2,0
4,20,PREPARE DU CHEF,1,2.023,2.023,2021-11-21,Sunday,09:52:00,morning,butcher,butcher,False,meat spread,"meat, fish & veggie",True,176,25,7,16.165,3,1,8,11,2,0
4,20,KIPSALADE,1,2.772,2.772,2021-11-21,Sunday,09:52:00,morning,butcher,butcher,False,meat spread,"meat, fish & veggie",True,177,25,7,16.165,3,1,8,11,2,0
4,20,HASPENGOUWSE SALADA,1,2.5900000000000003,2.5900000000000003,2021-11-21,Sunday,09:52:00,morning,butcher,butcher,False,meat spread,"meat, fish & veggie",True,178,25,7,16.165,3,1,8,11,2,0
4,21,BROOD grof gesneden,1,2.5,2.5,2021-11-21,Sunday,10:30:00,morning,bakery,baker,False,bread,bakery,True,179,3,2,5.272,3,0,7,0,2,0
4,21,Thaise KIPSALADE 130g,1,2.772,2.772,2021-11-21,Sunday,10:30:00,morning,bakery,baker,False,meat spread,"meat, fish & veggie",True,180,25,2,5.272,3,0,7,11,2,0
5,22,KALKOEN M/TUINKRUIDEN,1,2.532,2.532,2021-12-20,Monday,10:07:00,morning,butcher,butcher,False,charcuterie,"meat, fish & veggie",True,181,13,6,15.414,1,1,8,11,2,0
5,22,GEB. BOULETTEN,1,2.32,2.32,2021-12-20,Monday,10:07:00,morning,butcher,butcher,False,charcuterie,"meat, fish & veggie",True,182,13,6,15.414,1,1,8,11,2,0
5,22,KIPFILET,1,1.9285,1.9285,2021-12-20,Monday,10:07:00,morning,butcher,butcher,False,charcuterie,"meat, fish & veggie",True,183,13,6,15.414,1,1,8,11,2,0
5,22,KGOUDA JONG,1,4.185,4.185,2021-12-20,Monday,10:07:00,morning,butcher,butcher,False,cheese,dairy & plant based,True,184,14,6,15.414,1,1,8,7,2,0
5,22,PREPARE DU CHEF,1,1.8445,1.8445,2021-12-20,Monday,10:07:00,morning,butcher,butcher,False,meat spread,"meat, fish & veggie",True,176,25,6,15.414,1,1,8,11,2,0
5,22,KIPSALADE,1,2.604,2.604,2021-12-20,Monday,10:07:00,morning,butcher,butcher,False,meat spread,"meat, fish & veggie",True,177,25,6,15.414,1,1,8,11,2,0
5,23,LANG ZESGRANEN,1,2.5,2.5,2021-12-20,Monday,10:20:00,morning,bakery,baker,False,bread,bakery,True,110,3,2,5.0,1,0,7,0,2,0
5,23,GROF BROOD GESN.,1,2.5,2.5,2021-12-20,Monday,10:20:00,morning,bakery,baker,False,bread,bakery,True,88,3,2,5.0,1,0,7,0,2,0
5,24,"KASTEEL bier Rouge 8,0%vol 6x33cl",1,9.48,9.48,2021-12-21,Tuesday,11:40:00,morning,supermarket,Okay,False,beer,beverages,False,185,90,53,104.36096,5,4,6,1,2,0
5,24,ST BERNARDUS Abt 12 4x33cl,1,6.44,6.44,2021-12-21,Tuesday,11:40:00,morning,supermarket,Okay,False,beer,beverages,True,186,90,53,104.36096,5,4,6,1,2,0
5,24,"OMER bier blond 8,0%vol 6x33cl",1,8.33,8.33,2021-12-21,Tuesday,11:40:00,morning,supermarket,Okay,False,beer,beverages,True,187,90,53,104.36096,5,4,6,1,2,0
5,24,EVERYDAY bouillon groenten 12x10g,1,0.39,0.39,2021-12-21,Tuesday,11:40:00,morning,supermarket,Okay,False,bouillon,cooking aid,False,188,91,53,104.36096,5,4,6,6,2,0
5,24,wortelen los,1,0.25116,0.25116,2021-12-21,Tuesday,11:40:00,morning,supermarket,Okay,False,carrots,fruit & vegetables,False,189,92,53,104.36096,5,4,6,9,2,0
5,24,TAPERO salamiblokjes 200g,1,3.09,3.09,2021-12-21,Tuesday,11:40:00,morning,supermarket,Okay,False,charcuterie,"meat, fish & veggie",True,190,13,53,104.36096,5,4,6,11,2,0
5,24,BONI Gratin Mix geraspt 200g,1,1.39,1.39,2021-12-21,Tuesday,11:40:00,morning,supermarket,Okay,False,cheese,dairy & plant based,True,191,14,53,104.36096,5,4,6,7,2,0
5,24,EVERYDAY geitenkaas rol gerijpt 180g,2,1.49,2.98,2021-12-21,Tuesday,11:40:00,morning,supermarket,Okay,False,cheese,dairy & plant based,True,192,14,53,104.36096,5,4,6,7,2,0
5,24,TAPERO Abdijkaas Grimbergen kubus 150g,1,2.99,2.99,2021-12-21,Tuesday,11:40:00,morning,supermarket,Okay,False,cheese,dairy & plant based,True,193,14,53,104.36096,5,4,6,7,2,0
5,24,"OKAY gebakken kip met saus 1,1kg",1,7.09,7.09,2021-12-21,Tuesday,11:40:00,morning,supermarket,Okay,False,chicken,"meat, fish & veggie",True,60,15,53,104.36096,5,4,6,11,2,0
5,24,OKAY kippenfiletreepjes 500g,1,5.29,5.29,2021-12-21,Tuesday,11:40:00,morning,supermarket,Okay,False,chicken,"meat, fish & veggie",True,194,15,53,104.36096,5,4,6,11,2,0
5,24,OKAY Kippenborstfilet 600g,1,5.99,5.99,2021-12-21,Tuesday,11:40:00,morning,supermarket,Okay,False,chicken,"meat, fish & veggie",True,195,15,53,104.36096,5,4,6,11,2,0
5,24,BONI witloof 500g,1,1.79,1.79,2021-12-21,Tuesday,11:40:00,morning,supermarket,Okay,False,chicory,fruit & vegetables,True,196,46,53,104.36096,5,4,6,9,2,0
5,24,witloof extra Flandria Los,1,0.3689,0.3689,2021-12-21,Tuesday,11:40:00,morning,supermarket,Okay,False,chicory,fruit & vegetables,True,197,46,53,104.36096,5,4,6,9,2,0
5,24,LAY'S strong chilli&lime 150g,1,1.6,1.6,2021-12-21,Tuesday,11:40:00,morning,supermarket,Okay,False,chips,snacks,False,198,93,53,104.36096,5,4,6,15,2,0
5,24,RABEKO Choco light 250g,1,2.82,2.82,2021-12-21,Tuesday,11:40:00,morning,supermarket,Okay,False,chocolate spread,breakfast & spreads,True,62,0,53,104.36096,5,4,6,2,2,0
5,24,COCA-COLA Zero Sugar 33cl,15,0.645,9.675,2021-12-21,Tuesday,11:40:00,morning,supermarket,Okay,False,coke,beverages,True,199,19,53,104.36096,5,4,6,1,2,0
5,24,komkommer,1,0.69,0.69,2021-12-21,Tuesday,11:40:00,morning,supermarket,Okay,False,cucumbers,fruit & vegetables,False,200,94,53,104.36096,5,4,6,9,2,0
5,24,BONI Belgische scharreleieren L 6st,1,1.79,1.79,2021-12-21,Tuesday,11:40:00,morning,supermarket,Okay,False,eggs,dairy & plant based,True,201,72,53,104.36096,5,4,6,7,2,0
5,24,POCO LOCO Mexican fajita mix 40g,1,1.39,1.39,2021-12-21,Tuesday,11:40:00,morning,supermarket,Okay,False,fajita herbs,cooking aid,False,202,95,53,104.36096,5,4,6,6,2,0
5,24,MCCAIN country potatoes met kruiden 750g,1,3.29,3.29,2021-12-21,Tuesday,11:40:00,morning,supermarket,Okay,False,french fries,frozen foods,True,203,52,53,104.36096,5,4,6,8,2,0
5,24,gember los,1,0.06468,0.06468,2021-12-21,Tuesday,11:40:00,morning,supermarket,Okay,False,ginger,fruit & vegetables,False,204,96,53,104.36096,5,4,6,9,2,0
5,24,BONI halfvolle melk PET 50cl,6,0.498,2.988,2021-12-21,Tuesday,11:40:00,morning,supermarket,Okay,False,milk,dairy & plant based,False,205,97,53,104.36096,5,4,6,7,2,0
5,24,"EVERYDAY paella royale 1,5kg",1,4.58,4.58,2021-12-21,Tuesday,11:40:00,morning,supermarket,Okay,False,paella,frozen foods,False,206,98,53,104.36096,5,4,6,8,2,0
5,24,PASTINAAK (los),1,0.96316,0.96316,2021-12-21,Tuesday,11:40:00,morning,supermarket,Okay,False,parsnip,fruit & vegetables,True,207,87,53,104.36096,5,4,6,9,2,0
5,24,BONI pecannooten 200g,1,4.39,4.39,2021-12-21,Tuesday,11:40:00,morning,supermarket,Okay,False,pecan nuts,"nuts, seeds & dried fruit",False,208,99,53,104.36096,5,4,6,13,2,0
5,24,BELVIVA röstis 750g,1,3.65,3.65,2021-12-21,Tuesday,11:40:00,morning,supermarket,Okay,False,röstis,frozen foods,False,209,100,53,104.36096,5,4,6,8,2,0
5,24,ijsbergsla 1 stuk,1,0.89,0.89,2021-12-21,Tuesday,11:40:00,morning,supermarket,Okay,False,salad,fruit & vegetables,True,210,33,53,104.36096,5,4,6,9,2,0
5,24,lente uitjes bot,1,0.99,0.99,2021-12-21,Tuesday,11:40:00,morning,supermarket,Okay,False,spring onions,fruit & vegetables,False,211,101,53,104.36096,5,4,6,9,2,0
5,24,EVERYDAY loempia kip ham 700g,1,1.7,1.7,2021-12-21,Tuesday,11:40:00,morning,supermarket,Okay,False,spring roll,frozen foods,False,212,102,53,104.36096,5,4,6,8,2,0
5,24,BONI zoete aardappel (los),1,6.56006,6.56006,2021-12-21,Tuesday,11:40:00,morning,supermarket,Okay,False,sweet potatoes,fruit & vegetables,True,75,37,53,104.36096,5,4,6,9,2,0
5,24,BONI tomatenpuree dubbel geconcentr. 70g,2,0.23,0.46,2021-12-21,Tuesday,11:40:00,morning,supermarket,Okay,False,tomato paste,cooking aid,False,213,103,53,104.36096,5,4,6,6,2,0
5,25,SANDWICH,6,0.6,3.6,2021-12-21,Tuesday,11:55:00,morning,bakery,baker,False,sandwich,bakery,True,7,5,6,3.6,5,0,7,0,2,0
5,26,MATERNE appelcompote stuk bok 850g,1,2.42,2.42,2022-01-08,Saturday,10:58:00,morning,supermarket,Okay,False,apple sauce,canned foods,True,214,8,38,96.788207,2,4,6,3,2,0
5,26,paprika punt zoet rood los,1,0.8383200000000001,0.8383200000000001,2022-01-08,Saturday,10:58:00,morning,supermarket,Okay,False,bell peppers,fruit & vegetables,True,215,10,38,96.788207,2,4,6,9,2,0
5,26,broccoli 1st 500g,1,0.99,0.99,2022-01-08,Saturday,10:58:00,morning,supermarket,Okay,False,broccoli,fruit & vegetables,True,216,12,38,96.788207,2,4,6,9,2,0
5,26,HAK erwt wortelen extra fijn 680g,1,2.01,2.01,2022-01-08,Saturday,10:58:00,morning,supermarket,Okay,False,carrots and peas,canned foods,True,217,44,38,96.788207,2,4,6,3,2,0
5,26,IGLO bloemkool met roomsaus 450g,1,3.89,3.89,2022-01-08,Saturday,10:58:00,morning,supermarket,Okay,False,cauliflower,frozen foods,True,218,69,38,96.788207,2,4,6,8,2,0
5,26,BONI Beenham meesterl. Glutenvrij 200g,1,3.19,3.19,2022-01-08,Saturday,10:58:00,morning,supermarket,Okay,False,charcuterie,"meat, fish & veggie",True,219,13,38,96.788207,2,4,6,11,2,0
5,26,BONI Gratin Mix geraspt 200g,1,1.39,1.39,2022-01-08,Saturday,10:58:00,morning,supermarket,Okay,False,cheese,dairy & plant based,True,191,14,38,96.788207,2,4,6,7,2,0
5,26,BONI gouda light sneetjes 250g,1,2.49,2.49,2022-01-08,Saturday,10:58:00,morning,supermarket,Okay,False,cheese,dairy & plant based,True,59,14,38,96.788207,2,4,6,7,2,0
5,26,OKAY Kippenborstfilet 600g,1,5.79,5.79,2022-01-08,Saturday,10:58:00,morning,supermarket,Okay,False,chicken,"meat, fish & veggie",True,195,15,38,96.788207,2,4,6,11,2,0
5,26,BONI koriander vers 20g,1,0.99,0.99,2022-01-08,Saturday,10:58:00,morning,supermarket,Okay,False,coriander,fruit & vegetables,False,220,104,38,96.788207,2,4,6,9,2,0
5,26,BONI Belgische scharreleieren L 6st,1,1.99,1.99,2022-01-08,Saturday,10:58:00,morning,supermarket,Okay,False,eggs,dairy & plant based,True,201,72,38,96.788207,2,4,6,7,2,0
5,26,MCCAIN country potatoes met kruiden 750g,1,3.29,3.29,2022-01-08,Saturday,10:58:00,morning,supermarket,Okay,False,french fries,frozen foods,True,203,52,38,96.788207,2,4,6,8,2,0
5,26,BONI aardappelpuree wortel 1kg,1,2.08,2.08,2022-01-08,Saturday,10:58:00,morning,supermarket,Okay,False,mashed potatoes,frozen foods,False,221,105,38,96.788207,2,4,6,8,2,0
5,26,BONI forestiere mix 1kg,1,3.49,3.49,2022-01-08,Saturday,10:58:00,morning,supermarket,Okay,False,potatoes,frozen foods,False,222,106,38,96.788207,2,4,6,8,2,0
5,26,verse knoflook los,1,1.3532,1.3532,2022-01-08,Saturday,10:58:00,morning,supermarket,Okay,False,garlic,fruit & vegetables,True,223,24,38,96.788207,2,4,6,9,2,0
5,26,BONI druiven pitloos mix 500g,1,2.29,2.29,2022-01-08,Saturday,10:58:00,morning,supermarket,Okay,False,grapes,fruit & vegetables,True,224,75,38,96.788207,2,4,6,9,2,0
5,26,"BONI Iced Tea Peach niet-bruisend 0,5L",1,0.465,0.465,2022-01-08,Saturday,10:58:00,morning,supermarket,Okay,False,ice tea,beverages,True,225,64,38,96.788207,2,4,6,1,2,0
5,26,prei Los,1,0.5774999999999999,0.5774999999999999,2022-01-08,Saturday,10:58:00,morning,supermarket,Okay,False,leek,fruit & vegetables,True,69,53,38,96.788207,2,4,6,9,2,0
5,26,OKAY gekruid kalfsgehakt 400g,1,5.96602,5.96602,2022-01-08,Saturday,10:58:00,morning,supermarket,Okay,False,minced meat,"meat, fish & veggie",True,71,26,38,96.788207,2,4,6,11,2,0
5,26,OKAY gekruid varken/kalf gekruid 500g,1,4.200147,4.200147,2022-01-08,Saturday,10:58:00,morning,supermarket,Okay,True,minced meat,"meat, fish & veggie",True,226,26,38,96.788207,2,4,6,11,2,1
5,26,Uien los,1,0.2686,0.2686,2022-01-08,Saturday,10:58:00,morning,supermarket,Okay,False,onions,fruit & vegetables,True,227,27,38,96.788207,2,4,6,9,2,0
5,26,BONI pistachenoten gepeld 200g,1,8.45,8.45,2022-01-08,Saturday,10:58:00,morning,supermarket,Okay,False,pistachio,"nuts, seeds & dried fruit",False,228,107,38,96.788207,2,4,6,13,2,0
5,26,OK POM-PURE vastkokend aardappelen 1kg,1,1.59,1.59,2022-01-08,Saturday,10:58:00,morning,supermarket,Okay,False,potatoes,fruit & vegetables,True,229,106,38,96.788207,2,4,6,9,2,0
5,26,JOYVALLE pudding griesmeel natuur 135g,2,0.99,1.98,2022-01-08,Saturday,10:58:00,morning,supermarket,Okay,False,pudding,dairy & plant based,True,1,1,38,96.788207,2,4,6,7,2,0
5,26,BONI fijnproeversmix Rucola 250g,1,2.69,2.69,2022-01-08,Saturday,10:58:00,morning,supermarket,Okay,False,salad,fruit & vegetables,True,230,33,38,96.788207,2,4,6,9,2,0
5,26,EVERYDAY zalmfil. at. z. grat. ASC 2x125g,2,3.99,7.98,2022-01-08,Saturday,10:58:00,morning,supermarket,Okay,False,salmon,frozen foods,False,231,108,38,96.788207,2,4,6,8,2,0
5,26,EVERYDAY scampi gepeld medium ASC 50g,1,8.32,8.32,2022-01-08,Saturday,10:58:00,morning,supermarket,Okay,False,scampi,frozen foods,False,232,109,38,96.788207,2,4,6,8,2,0
5,26,BONI tomatensoep met balletjes 950ml,1,1.99,1.99,2022-01-08,Saturday,10:58:00,morning,supermarket,Okay,False,soup,beverages,True,2,2,38,96.788207,2,4,6,1,2,0
5,26,LIEBIG DELISOUP wortel pomp.bal. brik 1L,1,2.49,2.49,2022-01-08,Saturday,10:58:00,morning,supermarket,Okay,False,soup,beverages,True,233,2,38,96.788207,2,4,6,1,2,0
5,26,lenteuitjes bot,1,0.99,0.99,2022-01-08,Saturday,10:58:00,morning,supermarket,Okay,False,spring onions,fruit & vegetables,True,234,101,38,96.788207,2,4,6,9,2,0
5,26,EVERYDAY loempia kip ham 700g,1,1.46,1.46,2022-01-08,Saturday,10:58:00,morning,supermarket,Okay,False,spring roll,frozen foods,True,212,102,38,96.788207,2,4,6,8,2,0
5,26,BONI zoete aardappel (los),1,4.17942,4.17942,2022-01-08,Saturday,10:58:00,morning,supermarket,Okay,False,sweet potatoes,fruit & vegetables,True,75,37,38,96.788207,2,4,6,9,2,0
5,26,BONI tomatenpuree dubbel geconcentr. 70g,2,0.23,0.46,2022-01-08,Saturday,10:58:00,morning,supermarket,Okay,False,tomato paste,canned foods,True,213,103,38,96.788207,2,4,6,3,2,0
5,26,BONI BIO cocktailtomaten 250g,1,2.49,2.49,2022-01-08,Saturday,10:58:00,morning,supermarket,Okay,False,tomatoes,fruit & vegetables,True,235,40,38,96.788207,2,4,6,9,2,0
5,26,DANONE ACTIVIA VOL KOKOSNOOT 4X125G,1,1.75,1.75,2022-01-08,Saturday,10:58:00,morning,supermarket,Okay,False,yoghurt,dairy & plant based,True,236,41,38,96.788207,2,4,6,7,2,0
5,27,GROF BROOD GESN.,1,2.5,2.5,2022-01-08,Saturday,11:00:00,morning,bakery,baker,False,bread,bakery,True,88,3,6,7.4,2,0,7,0,2,0
5,27,LANG ZESGRANEN BROOD,1,2.5,2.5,2022-01-08,Saturday,11:00:00,morning,bakery,baker,False,bread,bakery,True,237,3,6,7.4,2,0,7,0,2,0
5,27,SANDWICH,4,0.6,2.4,2022-01-08,Saturday,11:00:00,morning,bakery,baker,False,sandwich,bakery,True,7,5,6,7.4,2,0,7,0,2,0
5,28,BROCHETTEN R-V,1,5.751,5.751,2022-01-08,Saturday,11:06:00,morning,butcher,butcher,False,beef,"meat, fish & veggie",True,238,68,7,25.5715,2,1,8,11,2,0
5,28,FRIKANDON,1,2.2605,2.2605,2022-01-08,Saturday,11:06:00,morning,butcher,butcher,False,charcuterie,"meat, fish & veggie",True,172,13,7,25.5715,2,1,8,11,2,0
5,28,GRILL-WORST,1,3.024,3.024,2022-01-08,Saturday,11:06:00,morning,butcher,butcher,False,charcuterie,"meat, fish & veggie",True,173,13,7,25.5715,2,1,8,11,2,0
5,28,PREPARE DU CHEF,1,3.0940000000000003,3.0940000000000003,2022-01-08,Saturday,11:06:00,morning,butcher,butcher,False,meat spread,"meat, fish & veggie",True,176,25,7,25.5715,2,1,8,11,2,0
5,28,HASPENGOUWSE SALADE,1,2.22,2.22,2022-01-08,Saturday,11:06:00,morning,butcher,butcher,False,meat spread,"meat, fish & veggie",True,239,25,7,25.5715,2,1,8,11,2,0
5,28,KIPSALADE,1,2.688,2.688,2022-01-08,Saturday,11:06:00,morning,butcher,butcher,False,meat spread,"meat, fish & veggie",True,177,25,7,25.5715,2,1,8,11,2,0
5,28,HOEVE BURGER,1,6.534,6.534,2022-01-08,Saturday,11:06:00,morning,butcher,butcher,False,pork,"meat, fish & veggie",True,240,66,7,25.5715,2,1,8,11,2,0
6,30,GROF BROOD GESN.,1,2.5,2.5,2022-01-15,Saturday,08:02:00,morning,bakery,baker,False,bread,bakery,True,88,3,13,23.8,2,0,7,0,2,0
